,,,,,,,,,,,,,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix
,,,,,,,,,,,,,20111,20112,20113,20114,20111,20112,20113,20114,20111,20112,20113,20114,20111,20112,20113,20114,20121,20122,20123,20124,20121,20122,20123,20124,20121,20122,20123,20124,20121,20122,20123,20124,20131,20132,20133,20134,20131,20132,20133,20134,20131,20132,20133,20134,20131,20132,20133,20134
,RecordID,StateCode,LabelerCode,ProductCode,PackageSize,PeriodCovered,FDAListName,UnitsReimbursed,NumberRx,TotalAmountReimbursed,MedicaidAmountReimbursed,Non-MedicaidAmountReimbursed,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU
512307,FFSU,XX,378,3627,5,20131,CLOPIDOGRE,195994.001,6599,101279.75,96025.05,5254.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
512308,FFSU,XX,378,3627,5,20132,CLOPIDOGRE,209227,7108,101361.01,96842.5,4518.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
512309,FFSU,XX,378,3627,5,20133,CLOPIDOGRE,229937,7781,106339.14,101249.66,5089.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
512310,FFSU,XX,378,3627,5,20134,CLOPIDOGRE,246218,8266,113666.76,108837.48,4829.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
512311,FFSU,XX,378,3627,77,20131,CLOPIDOGRE,657559.766,20559,326169.64,297864.29,28305.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
512312,FFSU,XX,378,3627,77,20132,CLOPIDOGRE,626106.9,19458,296756.25,273109.71,23646.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
512313,FFSU,XX,378,3627,77,20133,CLOPIDOGRE,607290.6,18615,283455.26,267427.83,16027.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
512314,FFSU,XX,378,3627,77,20134,CLOPIDOGRE,395972.001,12214,177090.54,166474.79,10615.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
512315,FFSU,XX,378,3627,93,20131,CLOPIDOGRE,230547,7442,120962.45,113096.09,7866.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
512316,FFSU,XX,378,3627,93,20132,CLOPIDOGRE,218371,7015,106717.62,99967.24,6750.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
512317,FFSU,XX,378,3627,93,20133,CLOPIDOGRE,199082,6351,104362.18,98765.33,5596.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
512318,FFSU,XX,378,3627,93,20134,CLOPIDOGRE,193101,6104,86966.62,80826.68,6139.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
640025,MCOU,XX,378,3627,5,20131,CLOPIDOGRE,215630.39,6776,247515.89,245763.67,1752.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
640026,MCOU,XX,378,3627,5,20132,CLOPIDOGRE,226316,7414,214773.98,208266.35,6507.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
640027,MCOU,XX,378,3627,5,20133,CLOPIDOGRE,241553.141,8029,178148.42,176940.26,1208.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
640028,MCOU,XX,378,3627,5,20134,CLOPIDOGRE,263913.001,8783,184915.49,183521.94,1393.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
640029,MCOU,XX,378,3627,77,20131,CLOPIDOGRE,850636.736,27525,1124346.52,1076854.33,47492.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
640030,MCOU,XX,378,3627,77,20132,CLOPIDOGRE,790523.002,25742,781672.44,764474.82,17197.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
640031,MCOU,XX,378,3627,77,20133,CLOPIDOGRE,770563.001,25038,639854.78,635473.42,4381.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
640032,MCOU,XX,378,3627,77,20134,CLOPIDOGRE,506751.002,16477,405267.16,402053.45,3213.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
640033,MCOU,XX,378,3627,93,20131,CLOPIDOGRE,645958.331,18824,776823.11,763866.7,12956.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
640034,MCOU,XX,378,3627,93,20132,CLOPIDOGRE,509112.691,16805,505213.18,497882.27,7330.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
640035,MCOU,XX,378,3627,93,20133,CLOPIDOGRE,466446,15347,345330.17,344141.25,1188.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
640036,MCOU,XX,378,3627,93,20134,CLOPIDOGRE,460165,15214,327145.46,325830.6,1314.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
291924,FFSU,XX,904,6294,61,20123,CLOPIDOGRE,43.6,12,126.45,126.45,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291925,FFSU,XX,904,6294,61,20124,CLOPIDOGRE,1313.81,86,2082.8,2050.8,32,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416912,MCOU,XX,904,6294,61,20123,CLOPIDOGRE,36,7,17662.32,17662.32,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
