,,,,,,,,,,,,,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,OLANZAPINE,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA,ZYPREXA
,,,,,,,,,,,,,20111,20112,20113,20114,20111,20112,20113,20114,20111,20112,20113,20114,20111,20112,20113,20114,20121,20122,20123,20124,20121,20122,20123,20124,20121,20122,20123,20124,20121,20122,20123,20124,20131,20132,20133,20134,20131,20132,20133,20134,20131,20132,20133,20134,20131,20132,20133,20134
,RecordID,StateCode,LabelerCode,ProductCode,PackageSize,PeriodCovered,FDAListName,UnitsReimbursed,NumberRx,TotalAmountReimbursed,MedicaidAmountReimbursed,Non-MedicaidAmountReimbursed,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU
701137,MCOU,XX,55111,166,5,20132,OLANZAPINE,22245,754,43742.46,43718.71,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701138,MCOU,XX,55111,166,5,20133,OLANZAPINE,22990,704,46355.47,46031.87,323.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701139,MCOU,XX,55111,166,5,20134,OLANZAPINE,23291.001,731,39846.51,39807.66,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
701140,MCOU,XX,55111,166,30,20131,OLANZAPINE,83721.21,2537,282149.4,280231.52,1917.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701141,MCOU,XX,55111,166,30,20132,OLANZAPINE,92997.5,2867,295168.57,291782.53,3386.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701142,MCOU,XX,55111,166,30,20133,OLANZAPINE,131566.501,4049,371300.13,370306.6,993.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701143,MCOU,XX,55111,166,30,20134,OLANZAPINE,172269,5326,439494.58,438635.97,858.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
327934,FFSU,XX,55111,166,5,20122,OLANZAPINE,15066,413,58726.99,58104.69,622.3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327935,FFSU,XX,55111,166,5,20123,OLANZAPINE,47665,1392,105571.8,103887.63,1684.17,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327936,FFSU,XX,55111,166,5,20124,OLANZAPINE,55675,1616,41847.51,40937.92,909.59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327937,FFSU,XX,55111,166,30,20122,OLANZAPINE,47611,1351,165140.64,163583.51,1557.13,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327938,FFSU,XX,55111,166,30,20123,OLANZAPINE,109389.5,3171,230676.24,227943.29,2732.95,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327939,FFSU,XX,55111,166,30,20124,OLANZAPINE,124726,3668,171334.79,168965.09,2369.7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449747,MCOU,XX,55111,166,5,20122,OLANZAPINE,1488,48,3304.95,3294.65,10.3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449748,MCOU,XX,55111,166,5,20123,OLANZAPINE,10286,318,28878.23,28770.65,107.58,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449749,MCOU,XX,55111,166,5,20124,OLANZAPINE,17274,526,42757.8,42684.43,73.37,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
449750,MCOU,XX,55111,166,30,20122,OLANZAPINE,19319,598,120035.23,118813.22,1222.01,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449751,MCOU,XX,55111,166,30,20123,OLANZAPINE,54270,1660,193943.29,193818.19,125.1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449752,MCOU,XX,55111,166,30,20124,OLANZAPINE,63017,1925,213197.63,212706.52,491.11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
574327,FFSU,XX,55111,166,5,20131,OLANZAPINE,61324.5,1772,40949.8,40200.17,749.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574328,FFSU,XX,55111,166,5,20132,OLANZAPINE,64270,1885,41704.22,41177.95,526.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574329,FFSU,XX,55111,166,5,20133,OLANZAPINE,56570.5,1648,40272,39780.28,491.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574330,FFSU,XX,55111,166,5,20134,OLANZAPINE,55863.5,1656,35311.58,34922.4,389.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
574331,FFSU,XX,55111,166,30,20131,OLANZAPINE,127582.5,3720,167275.74,165233.79,2041.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574332,FFSU,XX,55111,166,30,20132,OLANZAPINE,164821,4700,146060.44,143723.98,2336.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574333,FFSU,XX,55111,166,30,20133,OLANZAPINE,270611.5,7636,238934.15,235501.43,3432.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574334,FFSU,XX,55111,166,30,20134,OLANZAPINE,294150,8231,235253.19,231612.78,3640.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
701136,MCOU,XX,55111,166,5,20131,OLANZAPINE,21180.007,670,59445.85,59428.25,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701137,MCOU,XX,55111,166,5,20132,OLANZAPINE,22245,754,43742.46,43718.71,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701138,MCOU,XX,55111,166,5,20133,OLANZAPINE,22990,704,46355.47,46031.87,323.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701139,MCOU,XX,55111,166,5,20134,OLANZAPINE,23291.001,731,39846.51,39807.66,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
701140,MCOU,XX,55111,166,30,20131,OLANZAPINE,83721.21,2537,282149.4,280231.52,1917.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701141,MCOU,XX,55111,166,30,20132,OLANZAPINE,92997.5,2867,295168.57,291782.53,3386.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701142,MCOU,XX,55111,166,30,20133,OLANZAPINE,131566.501,4049,371300.13,370306.6,993.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701143,MCOU,XX,55111,166,30,20134,OLANZAPINE,172269,5326,439494.58,438635.97,858.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
327934,FFSU,XX,55111,166,5,20122,OLANZAPINE,15066,413,58726.99,58104.69,622.3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327935,FFSU,XX,55111,166,5,20123,OLANZAPINE,47665,1392,105571.8,103887.63,1684.17,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327936,FFSU,XX,55111,166,5,20124,OLANZAPINE,55675,1616,41847.51,40937.92,909.59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327937,FFSU,XX,55111,166,30,20122,OLANZAPINE,47611,1351,165140.64,163583.51,1557.13,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327938,FFSU,XX,55111,166,30,20123,OLANZAPINE,109389.5,3171,230676.24,227943.29,2732.95,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327939,FFSU,XX,55111,166,30,20124,OLANZAPINE,124726,3668,171334.79,168965.09,2369.7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449747,MCOU,XX,55111,166,5,20122,OLANZAPINE,1488,48,3304.95,3294.65,10.3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449748,MCOU,XX,55111,166,5,20123,OLANZAPINE,10286,318,28878.23,28770.65,107.58,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449749,MCOU,XX,55111,166,5,20124,OLANZAPINE,17274,526,42757.8,42684.43,73.37,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
449750,MCOU,XX,55111,166,30,20122,OLANZAPINE,19319,598,120035.23,118813.22,1222.01,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449751,MCOU,XX,55111,166,30,20123,OLANZAPINE,54270,1660,193943.29,193818.19,125.1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449752,MCOU,XX,55111,166,30,20124,OLANZAPINE,63017,1925,213197.63,212706.52,491.11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
574327,FFSU,XX,55111,166,5,20131,OLANZAPINE,61324.5,1772,40949.8,40200.17,749.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574328,FFSU,XX,55111,166,5,20132,OLANZAPINE,64270,1885,41704.22,41177.95,526.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574329,FFSU,XX,55111,166,5,20133,OLANZAPINE,56570.5,1648,40272,39780.28,491.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574330,FFSU,XX,55111,166,5,20134,OLANZAPINE,55863.5,1656,35311.58,34922.4,389.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
574331,FFSU,XX,55111,166,30,20131,OLANZAPINE,127582.5,3720,167275.74,165233.79,2041.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574332,FFSU,XX,55111,166,30,20132,OLANZAPINE,164821,4700,146060.44,143723.98,2336.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574333,FFSU,XX,55111,166,30,20133,OLANZAPINE,270611.5,7636,238934.15,235501.43,3432.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574334,FFSU,XX,55111,166,30,20134,OLANZAPINE,294150,8231,235253.19,231612.78,3640.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
701136,MCOU,XX,55111,166,5,20131,OLANZAPINE,21180.007,670,59445.85,59428.25,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701137,MCOU,XX,55111,166,5,20132,OLANZAPINE,22245,754,43742.46,43718.71,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701138,MCOU,XX,55111,166,5,20133,OLANZAPINE,22990,704,46355.47,46031.87,323.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701139,MCOU,XX,55111,166,5,20134,OLANZAPINE,23291.001,731,39846.51,39807.66,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
701140,MCOU,XX,55111,166,30,20131,OLANZAPINE,83721.21,2537,282149.4,280231.52,1917.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701141,MCOU,XX,55111,166,30,20132,OLANZAPINE,92997.5,2867,295168.57,291782.53,3386.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701142,MCOU,XX,55111,166,30,20133,OLANZAPINE,131566.501,4049,371300.13,370306.6,993.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701143,MCOU,XX,55111,166,30,20134,OLANZAPINE,172269,5326,439494.58,438635.97,858.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
327934,FFSU,XX,55111,166,5,20122,OLANZAPINE,15066,413,58726.99,58104.69,622.3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327935,FFSU,XX,55111,166,5,20123,OLANZAPINE,47665,1392,105571.8,103887.63,1684.17,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327936,FFSU,XX,55111,166,5,20124,OLANZAPINE,55675,1616,41847.51,40937.92,909.59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327937,FFSU,XX,55111,166,30,20122,OLANZAPINE,47611,1351,165140.64,163583.51,1557.13,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327938,FFSU,XX,55111,166,30,20123,OLANZAPINE,109389.5,3171,230676.24,227943.29,2732.95,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327939,FFSU,XX,55111,166,30,20124,OLANZAPINE,124726,3668,171334.79,168965.09,2369.7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449747,MCOU,XX,55111,166,5,20122,OLANZAPINE,1488,48,3304.95,3294.65,10.3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449748,MCOU,XX,55111,166,5,20123,OLANZAPINE,10286,318,28878.23,28770.65,107.58,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449749,MCOU,XX,55111,166,5,20124,OLANZAPINE,17274,526,42757.8,42684.43,73.37,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
449750,MCOU,XX,55111,166,30,20122,OLANZAPINE,19319,598,120035.23,118813.22,1222.01,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449751,MCOU,XX,55111,166,30,20123,OLANZAPINE,54270,1660,193943.29,193818.19,125.1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449752,MCOU,XX,55111,166,30,20124,OLANZAPINE,63017,1925,213197.63,212706.52,491.11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
574327,FFSU,XX,55111,166,5,20131,OLANZAPINE,61324.5,1772,40949.8,40200.17,749.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574328,FFSU,XX,55111,166,5,20132,OLANZAPINE,64270,1885,41704.22,41177.95,526.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574329,FFSU,XX,55111,166,5,20133,OLANZAPINE,56570.5,1648,40272,39780.28,491.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574330,FFSU,XX,55111,166,5,20134,OLANZAPINE,55863.5,1656,35311.58,34922.4,389.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
574331,FFSU,XX,55111,166,30,20131,OLANZAPINE,127582.5,3720,167275.74,165233.79,2041.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574332,FFSU,XX,55111,166,30,20132,OLANZAPINE,164821,4700,146060.44,143723.98,2336.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574333,FFSU,XX,55111,166,30,20133,OLANZAPINE,270611.5,7636,238934.15,235501.43,3432.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574334,FFSU,XX,55111,166,30,20134,OLANZAPINE,294150,8231,235253.19,231612.78,3640.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
701136,MCOU,XX,55111,166,5,20131,OLANZAPINE,21180.007,670,59445.85,59428.25,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701137,MCOU,XX,55111,166,5,20132,OLANZAPINE,22245,754,43742.46,43718.71,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701138,MCOU,XX,55111,166,5,20133,OLANZAPINE,22990,704,46355.47,46031.87,323.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701139,MCOU,XX,55111,166,5,20134,OLANZAPINE,23291.001,731,39846.51,39807.66,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
701140,MCOU,XX,55111,166,30,20131,OLANZAPINE,83721.21,2537,282149.4,280231.52,1917.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701141,MCOU,XX,55111,166,30,20132,OLANZAPINE,92997.5,2867,295168.57,291782.53,3386.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701142,MCOU,XX,55111,166,30,20133,OLANZAPINE,131566.501,4049,371300.13,370306.6,993.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701143,MCOU,XX,55111,166,30,20134,OLANZAPINE,172269,5326,439494.58,438635.97,858.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
327934,FFSU,XX,55111,166,5,20122,OLANZAPINE,15066,413,58726.99,58104.69,622.3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327935,FFSU,XX,55111,166,5,20123,OLANZAPINE,47665,1392,105571.8,103887.63,1684.17,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327936,FFSU,XX,55111,166,5,20124,OLANZAPINE,55675,1616,41847.51,40937.92,909.59,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327937,FFSU,XX,55111,166,30,20122,OLANZAPINE,47611,1351,165140.64,163583.51,1557.13,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327938,FFSU,XX,55111,166,30,20123,OLANZAPINE,109389.5,3171,230676.24,227943.29,2732.95,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327939,FFSU,XX,55111,166,30,20124,OLANZAPINE,124726,3668,171334.79,168965.09,2369.7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449747,MCOU,XX,55111,166,5,20122,OLANZAPINE,1488,48,3304.95,3294.65,10.3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449748,MCOU,XX,55111,166,5,20123,OLANZAPINE,10286,318,28878.23,28770.65,107.58,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449749,MCOU,XX,55111,166,5,20124,OLANZAPINE,17274,526,42757.8,42684.43,73.37,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
449750,MCOU,XX,55111,166,30,20122,OLANZAPINE,19319,598,120035.23,118813.22,1222.01,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449751,MCOU,XX,55111,166,30,20123,OLANZAPINE,54270,1660,193943.29,193818.19,125.1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449752,MCOU,XX,55111,166,30,20124,OLANZAPINE,63017,1925,213197.63,212706.52,491.11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
574327,FFSU,XX,55111,166,5,20131,OLANZAPINE,61324.5,1772,40949.8,40200.17,749.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574328,FFSU,XX,55111,166,5,20132,OLANZAPINE,64270,1885,41704.22,41177.95,526.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574329,FFSU,XX,55111,166,5,20133,OLANZAPINE,56570.5,1648,40272,39780.28,491.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574330,FFSU,XX,55111,166,5,20134,OLANZAPINE,55863.5,1656,35311.58,34922.4,389.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
574331,FFSU,XX,55111,166,30,20131,OLANZAPINE,127582.5,3720,167275.74,165233.79,2041.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
574332,FFSU,XX,55111,166,30,20132,OLANZAPINE,164821,4700,146060.44,143723.98,2336.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
574333,FFSU,XX,55111,166,30,20133,OLANZAPINE,270611.5,7636,238934.15,235501.43,3432.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
574334,FFSU,XX,55111,166,30,20134,OLANZAPINE,294150,8231,235253.19,231612.78,3640.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
701136,MCOU,XX,55111,166,5,20131,OLANZAPINE,21180.007,670,59445.85,59428.25,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701137,MCOU,XX,55111,166,5,20132,OLANZAPINE,22245,754,43742.46,43718.71,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701138,MCOU,XX,55111,166,5,20133,OLANZAPINE,22990,704,46355.47,46031.87,323.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701139,MCOU,XX,55111,166,5,20134,OLANZAPINE,23291.001,731,39846.51,39807.66,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
701140,MCOU,XX,55111,166,30,20131,OLANZAPINE,83721.21,2537,282149.4,280231.52,1917.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
701141,MCOU,XX,55111,166,30,20132,OLANZAPINE,92997.5,2867,295168.57,291782.53,3386.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
701142,MCOU,XX,55111,166,30,20133,OLANZAPINE,131566.501,4049,371300.13,370306.6,993.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
701143,MCOU,XX,55111,166,30,20134,OLANZAPINE,172269,5326,439494.58,438635.97,858.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
327940,FFSU,XX,55111,167,5,20122,OLANZAPINE,7194,185,26470.31,26293.93,176.38,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327941,FFSU,XX,55111,167,5,20123,OLANZAPINE,19923,541,35279.72,34725.84,553.88,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327942,FFSU,XX,55111,167,5,20124,OLANZAPINE,32030.5,854,47571.65,47063.48,508.17,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327943,FFSU,XX,55111,167,30,20122,OLANZAPINE,40971,1076,222923.29,220438.06,2485.23,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327944,FFSU,XX,55111,167,30,20123,OLANZAPINE,91852,2471,262602.67,260787.45,1815.22,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327945,FFSU,XX,55111,167,30,20124,OLANZAPINE,90222,2428,177021.96,175748.22,1273.74,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449753,MCOU,XX,55111,167,5,20122,OLANZAPINE,1060,30,4564.51,4549.91,14.6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449754,MCOU,XX,55111,167,5,20123,OLANZAPINE,6690,196,23347.48,23210.25,137.23,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449755,MCOU,XX,55111,167,5,20124,OLANZAPINE,7997,234,31286.43,31271.83,14.6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
449756,MCOU,XX,55111,167,30,20122,OLANZAPINE,13347,384,122221.16,120633.91,1587.25,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
449757,MCOU,XX,55111,167,30,20123,OLANZAPINE,44824,1316,255743.79,255568.51,175.28,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
449758,MCOU,XX,55111,167,30,20124,OLANZAPINE,51307,1443,266014.64,265142.48,872.16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
